b0180	GO:0008693	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity
b3133	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
b3133	GO:0016301	kinase activity
b0677	GO:0008270	zinc ion binding
b0677	GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity
b0676	GO:0003677	DNA binding
b0676	GO:0003700	transcription factor activity, sequence-specific DNA binding
b0090	GO:0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity
b0090	GO:0051991	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity
b3222	GO:0005524	ATP binding
b3222	GO:0008270	zinc ion binding
b3222	GO:0009384	N-acylmannosamine kinase activity
b2428	GO:0005515	protein binding
b2428	GO:0016803	ether hydrolase activity
b2428	GO:0016835	carbon-oxygen lyase activity
b2428	GO:0030246	carbohydrate binding
b2429	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
b2429	GO:0016301	kinase activity
b2429	GO:0090588	protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity
b2817	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity,
b2435	GO:0008270	zinc ion binding
b2435	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
b4169	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity,
b3225	GO:0008747	N-acetylneuraminate lyase activity
b3225	GO:0042802	identical protein binding
b4310	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives,
b4311	GO:0015136	sialic acid transmembrane transporter activity
b4311	GO:0015288	porin activity
b4311	GO:0015478	oligosaccharide transporting porin activity
b1275	GO:0003677	DNA binding
b1275	GO:0003700	transcription factor activity, sequence-specific DNA binding
b1275	GO:0042802	identical protein binding
b1463	GO:0004060	arylamine N-acetyltransferase activity
b1463	GO:0046990	N-hydroxyarylamine O-acetyltransferase activity
b1059	GO:0050131	N-methyl-L-amino-acid oxidase activity
b1059	GO:0050660	flavin adenine dinucleotide binding
b2472	GO:0008237	metallopeptidase activity
b2472	GO:0008270	zinc ion binding
b2472	GO:0009014	succinyl-diaminopimelate desuccinylase activity
b2472	GO:0050897	cobalt ion binding
b0523	GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity,
b0522	GO:0004638	phosphoribosylaminoimidazole carboxylase activity
b0522	GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
b0522	GO:0005524	ATP binding
b0522	GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity
b0522	GO:0046872	metal ion binding
b2330	GO:0003676	nucleic acid binding
b2330	GO:0008276	protein methyltransferase activity
b2330	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity
b2330	GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity
b2330	GO:0036009	protein-glutamine N-methyltransferase activity
b2615	GO:0003951	NAD+ kinase activity
b2615	GO:0005524	ATP binding
b2615	GO:0046872	metal ion binding
b2615	GO:0051287	NAD binding
b1740	GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity
b1740	GO:0005524	ATP binding
b1740	GO:0008795	NAD+ synthase activity
b0937	GO:0005515	protein binding
b0937	GO:0008752	FMN reductase activity
b0937	GO:0052873	FMN reductase (NADPH) activity
b3844	GO:0008047	enzyme activator activity
b3844	GO:0042602	riboflavin reductase (NADPH) activity
b3844	GO:0047138	aquacobalamin reductase activity
b3844	GO:0052873	FMN reductase (NADPH) activity
b3844	GO:0052875	riboflavin reductase (NADH) activity
b3844	GO:0071949	FAD binding
b4211	GO:0003955	NAD(P)H dehydrogenase (quinone) activity
b4211	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
b1004	GO:0003955	NAD(P)H dehydrogenase (quinone) activity
b1004	GO:0010181	FMN binding
b1004	GO:0042802	identical protein binding
b1004	GO:0050660	flavin adenine dinucleotide binding
b1004	GO:0050661	NADP binding
b1004	GO:0051287	NAD binding
b3290	GO:0004497	monooxygenase activity
b3290	GO:0008324	cation transmembrane transporter activity
b3290	GO:0015079	potassium ion transmembrane transporter activity
b3996	GO:0000210	NAD+ diphosphatase activity
b3996	GO:0000287	magnesium ion binding
b3996	GO:0008270	zinc ion binding
b3996	GO:0030145	manganese ion binding
b3996	GO:0035529	NADH pyrophosphatase activity
b1412	GO:0008752	FMN reductase activity
b1412	GO:0009055	electron carrier activity
b1412	GO:0010181	FMN binding
b1412	GO:0016652	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor
b1412	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
b1412	GO:0050446	azobenzene reductase activity
b2711	GO:0015044	rubredoxin-NAD+ reductase activity
b2711	GO:0016731	oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor
b2711	GO:0050660	flavin adenine dinucleotide binding
b2287	GO:0003954	NADH dehydrogenase activity
b2287	GO:0005506	iron ion binding
b2287	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2287	GO:0048038	quinone binding
b2287	GO:0051539	4 iron, 4 sulfur cluster binding
b2285	GO:0003954	NADH dehydrogenase activity
b2285	GO:0005515	protein binding
b2285	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2285	GO:0010181	FMN binding
b2285	GO:0046872	metal ion binding
b2285	GO:0048038	quinone binding
b2285	GO:0051537	2 iron, 2 sulfur cluster binding
b2284	GO:0003954	NADH dehydrogenase activity
b2284	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2284	GO:0010181	FMN binding
b2284	GO:0046872	metal ion binding
b2284	GO:0048038	quinone binding
b2284	GO:0051287	NAD binding
b2284	GO:0051539	4 iron, 4 sulfur cluster binding
b2283	GO:0003954	NADH dehydrogenase activity
b2283	GO:0005515	protein binding
b2283	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2283	GO:0009055	electron carrier activity
b2283	GO:0010181	FMN binding
b2283	GO:0030151	molybdenum ion binding
b2283	GO:0048038	quinone binding
b2283	GO:0051537	2 iron, 2 sulfur cluster binding
b2283	GO:0051539	4 iron, 4 sulfur cluster binding
b2281	GO:0003954	NADH dehydrogenase activity
b2281	GO:0005506	iron ion binding
b2281	GO:0048038	quinone binding
b2281	GO:0050136	NADH dehydrogenase (quinone) activity
b2281	GO:0051539	4 iron, 4 sulfur cluster binding
b2286	GO:0003954	NADH dehydrogenase activity
b2286	GO:0005515	protein binding
b2286	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2286	GO:0048038	quinone binding
b2286	GO:0051287	NAD binding
b2288	GO:0003954	NADH dehydrogenase activity
b2288	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2288	GO:0048038	quinone binding
b2282	GO:0003954	NADH dehydrogenase activity
b2282	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
b2282	GO:0048038	quinone binding
b2280	GO:0003954	NADH dehydrogenase activity
b2280	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2280	GO:0048038	quinone binding
b2279	GO:0003954	NADH dehydrogenase activity
b2279	GO:0005515	protein binding
b2279	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2279	GO:0048038	quinone binding
b2278	GO:0003954	NADH dehydrogenase activity
b2278	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2278	GO:0048038	quinone binding
b2277	GO:0003954	NADH dehydrogenase activity
b2277	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2277	GO:0048039	ubiquinone binding
b2276	GO:0003954	NADH dehydrogenase activity
b2276	GO:0008137	NADH dehydrogenase (ubiquinone) activity
b2276	GO:0048038	quinone binding
b1539	GO:0031132	serine 3-dehydrogenase activity
b1539	GO:0035527	3-hydroxypropionate dehydrogenase (NADP+) activity
b3028	GO:0008753	NADPH dehydrogenase (quinone) activity
b3028	GO:0050660	flavin adenine dinucleotide binding
b0710	GO:0042802	identical protein binding
b0710	GO:0046872	metal ion binding
b0413	GO:0003690	double-stranded DNA binding
b0413	GO:0005524	ATP binding
b0413	GO:0008270	zinc ion binding
b2674	GO:0005515	protein binding
b2674	GO:0010181	FMN binding
b1335	GO:0003684	damaged DNA binding
b1335	GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity
b1045	GO:0001883	purine nucleoside binding
b1045	GO:0008428	ribonuclease inhibitor activity
b1045	GO:0019899	enzyme binding
b1045	GO:0061463	O-acetyl-ADP-ribose deacetylase activity
b3561	GO:0016413	O-acetyltransferase activity,
b0982	GO:0004725	protein tyrosine phosphatase activity,
b3622	GO:0008754	O antigen ligase activity
b3622	GO:0016874	ligase activity
b2260	GO:0005524	ATP binding
b2260	GO:0008756	o-succinylbenzoate-CoA ligase activity
b2261	GO:0000287	magnesium ion binding
b2261	GO:0016836	hydro-lyase activity
b3193	GO:0005543	phospholipid binding
b3193	GO:0005548	phospholipid transporter activity
b3147	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
b3147	GO:0005515	protein binding
b3147	GO:0030234	enzyme regulator activity
b1105	GO:0005515	protein binding
b1105	GO:0008047	enzyme activator activity
b1105	GO:0019899	enzyme binding
b1105	GO:0030234	enzyme regulator activity
b2494	GO:0004222	metalloendopeptidase activity
b2494	GO:0008237	metallopeptidase activity
b2494	GO:0008270	zinc ion binding
b1049	GO:0016757	transferase activity, transferring glycosyl groups
b1049	GO:0016758	transferase activity, transferring hexosyl groups
b1048	GO:0003824	catalytic activity
b1048	GO:0030246	carbohydrate binding
b1424	GO:0003824	catalytic activity
b1424	GO:0030246	carbohydrate binding
b0815	GO:0008484	sulfuric ester hydrolase activity
b0815	GO:0016740	transferase activity
b0815	GO:0016776	phosphotransferase activity, phosphate group as acceptor
b1047	GO:0016741	transferase activity, transferring one-carbon groups
b1047	GO:0016748	succinyltransferase activity
b4359	GO:0008484	sulfuric ester hydrolase activity
b4359	GO:0008960	phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity
b0602	GO:0003824	catalytic activity,
b1703	GO:0004674	protein serine/threonine kinase activity
b1703	GO:0005515	protein binding
b1703	GO:0005524	ATP binding
b1703	GO:0016776	phosphotransferase activity, phosphate group as acceptor
b1703	GO:0030234	enzyme regulator activity
b1703	GO:0043531	ADP binding
b2829	GO:0008965	phosphoenolpyruvate-protein phosphotransferase activity
b2829	GO:0016301	kinase activity
b2829	GO:0046872	metal ion binding
b2416	GO:0000287	magnesium ion binding
b2416	GO:0005515	protein binding
b2416	GO:0008965	phosphoenolpyruvate-protein phosphotransferase activity
b2416	GO:0016301	kinase activity
b2416	GO:0046872	metal ion binding
b1266	GO:0000166	nucleotide binding
b1266	GO:0003677	DNA binding
b1266	GO:0003887	DNA-directed DNA polymerase activity
b1266	GO:0004534	5'-3' exoribonuclease activity
b1266	GO:0008252	nucleotidase activity
b1266	GO:0030145	manganese ion binding
b1266	GO:0035312	5'-3' exodeoxyribonuclease activity
b1622	GO:0004121	cystathionine beta-lyase activity
b1622	GO:0005515	protein binding
b1622	GO:0030170	pyridoxal phosphate binding
b1622	GO:0080146	L-cysteine desulfhydrase activity
b3071	GO:0003677	DNA binding
b3071	GO:0003700	transcription factor activity, sequence-specific DNA binding
b3459	GO:0008080	N-acetyltransferase activity,
b0286	GO:0005515	protein binding
b0286	GO:0009055	electron carrier activity
b0286	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
b0286	GO:0046872	metal ion binding
b0286	GO:0051537	2 iron, 2 sulfur cluster binding
b0285	GO:0004854	xanthine dehydrogenase activity
b0285	GO:0005515	protein binding
b0285	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
b0285	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
b0285	GO:0050660	flavin adenine dinucleotide binding
b0284	GO:0004854	xanthine dehydrogenase activity
b0284	GO:0005515	protein binding
b0284	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
b0284	GO:0030151	molybdenum ion binding
b0284	GO:0050660	flavin adenine dinucleotide binding
b1235	GO:0005515	protein binding
b1235	GO:0016989	sigma factor antagonist activity
b2936	GO:0004222	metalloendopeptidase activity
b2936	GO:0008237	metallopeptidase activity
b2936	GO:0046872	metal ion binding
b1464	GO:0016853	isomerase activity,
b3935	GO:0003677	DNA binding
b3935	GO:0004386	helicase activity
b3935	GO:0005515	protein binding
b3935	GO:0005524	ATP binding
b3935	GO:0008270	zinc ion binding
b3935	GO:0043140	ATP-dependent 3'-5' DNA helicase activity
b4182	GO:0042802	identical protein binding,
b3507	GO:0003677	DNA binding,
b1569	GO:0003677	DNA binding,
b1557	GO:0003697	single-stranded DNA binding
b1557	GO:0003723	RNA binding
b1558	GO:0003677	DNA binding,
b1552	GO:0003677	DNA binding,
b1559	GO:0003677	DNA binding,
b1554	GO:0003796	lysozyme activity,
b1570	GO:0003677	DNA binding
b1570	GO:0043565	sequence-specific DNA binding
b1547	GO:0005198	structural molecule activity,
b1545	GO:0000150	recombinase activity
b1545	GO:0003677	DNA binding
b1563	GO:0004521	endoribonuclease activity
b1563	GO:0005515	protein binding
b1563	GO:0019843	rRNA binding
b1563	GO:0043022	ribosome binding
b1566	GO:0005515	protein binding,
b0228	GO:0004803	transposase activity
b0228	GO:0043565	sequence-specific DNA binding
b0228	GO:0043566	structure-specific DNA binding
b1212	GO:0003676	nucleic acid binding
b1212	GO:0008276	protein methyltransferase activity
b1212	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity
b1212	GO:0036009	protein-glutamine N-methyltransferase activity
b4331	GO:0016772	transferase activity, transferring phosphorus-containing groups
b4331	GO:0016773	phosphotransferase activity, alcohol group as acceptor
b4475	GO:0003723	RNA binding
b4475	GO:0003963	RNA-3'-phosphate cyclase activity
b4475	GO:0005524	ATP binding
b3180	GO:0003723	RNA binding,
b3556	GO:0001072	transcription antitermination factor activity, RNA binding
b3556	GO:0003677	DNA binding
b3556	GO:0003697	single-stranded DNA binding
b3556	GO:0003723	RNA binding
b3556	GO:0003727	single-stranded RNA binding
b1831	GO:0005515	protein binding
b1831	GO:0033592	RNA strand annealing activity
b1831	GO:0034057	RNA strand-exchange activity
b0059	GO:0003676	nucleic acid binding
b0059	GO:0003677	DNA binding
b0059	GO:0004386	helicase activity
b0059	GO:0005524	ATP binding
b0059	GO:0016887	ATPase activity
b0059	GO:0070063	RNA polymerase binding
b2573	GO:0003677	DNA binding
b2573	GO:0003700	transcription factor activity, sequence-specific DNA binding
b2573	GO:0005515	protein binding
b2573	GO:0016987	sigma factor activity
b4293	GO:0003677	DNA binding
b4293	GO:0003700	transcription factor activity, sequence-specific DNA binding
b4293	GO:0016987	sigma factor activity
b3295	GO:0003677	DNA binding
b3295	GO:0003899	DNA-directed RNA polymerase activity
b3295	GO:0005515	protein binding
b3295	GO:0008270	zinc ion binding
b3988	GO:0003677	DNA binding
b3988	GO:0003899	DNA-directed RNA polymerase activity
b3988	GO:0005515	protein binding
b3987	GO:0003677	DNA binding
b3987	GO:0003899	DNA-directed RNA polymerase activity
b3987	GO:0005515	protein binding
b3987	GO:0032549	ribonucleoside binding
b3649	GO:0003677	DNA binding
b3649	GO:0003899	DNA-directed RNA polymerase activity
b3649	GO:0005515	protein binding
b1922	GO:0003677	DNA binding
b1922	GO:0003700	transcription factor activity, sequence-specific DNA binding
b1922	GO:0003899	DNA-directed RNA polymerase activity
b1922	GO:0005515	protein binding
b1922	GO:0016987	sigma factor activity
b3461	GO:0000990	transcription factor activity, core RNA polymerase binding
b3461	GO:0003677	DNA binding
b3461	GO:0003700	transcription factor activity, sequence-specific DNA binding
b3461	GO:0005515	protein binding
b3461	GO:0008270	zinc ion binding
b3461	GO:0016987	sigma factor activity
b3202	GO:0003677	DNA binding
b3202	GO:0003700	transcription factor activity, sequence-specific DNA binding
b3202	GO:0003899	DNA-directed RNA polymerase activity
b3202	GO:0016987	sigma factor activity
b3067	GO:0003677	DNA binding
b3067	GO:0003700	transcription factor activity, sequence-specific DNA binding
b3067	GO:0005515	protein binding
b3067	GO:0016987	sigma factor activity
b2741	GO:0001000	bacterial-type RNA polymerase core enzyme binding
b2741	GO:0003677	DNA binding
b2741	GO:0003700	transcription factor activity, sequence-specific DNA binding
b2741	GO:0016987	sigma factor activity
b2830	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
b2830	GO:0034353	RNA pyrophosphohydrolase activity
b2830	GO:0046872	metal ion binding
b3421	GO:0003909	DNA ligase activity
b3421	GO:0008452	RNA ligase activity
b3421	GO:0030145	manganese ion binding
b2268	GO:0004518	nuclease activity
b2268	GO:0004532	exoribonuclease activity
b2268	GO:0008270	zinc ion binding
b2268	GO:0042781	3'-tRNA processing endoribonuclease activity
b2567	GO:0003725	double-stranded RNA binding
b2567	GO:0004525	ribonuclease III activity
b2567	GO:0005524	ATP binding
b2567	GO:0019843	rRNA binding
b2567	GO:0046872	metal ion binding
b1652	GO:0000287	magnesium ion binding
b1652	GO:0003676	nucleic acid binding
b1652	GO:0008408	3'-5' exonuclease activity
b1652	GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters
b1350	GO:0051908	double-stranded DNA 5'-3' exodeoxyribonuclease activity,
b1345	GO:0003677	DNA binding,
b1363	GO:0005267	potassium channel activity
b1363	GO:0015388	potassium uptake transmembrane transporter activity
b1363	GO:0022820	potassium ion symporter activity
b1363	GO:0030955	potassium ion binding
b1360	GO:0005524	ATP binding
b1360	GO:0043565	sequence-specific DNA binding
b1356	GO:0003677	DNA binding,
b1357	GO:0003677	DNA binding,
b1374	GO:0000150	recombinase activity
b1374	GO:0003677	DNA binding
b1374	GO:0005515	protein binding
b1372	GO:0005198	structural molecule activity,
b1349	GO:0003677	DNA binding
b1349	GO:0003697	single-stranded DNA binding
b1349	GO:0005515	protein binding
b1348	GO:1990238	double-stranded DNA endodeoxyribonuclease activity,
b4469	GO:0003824	catalytic activity
b4469	GO:0005506	iron ion binding
b4469	GO:0051539	4 iron, 4 sulfur cluster binding
b1166	GO:0003677	DNA binding,
b0700	GO:0005515	protein binding,
b2460	GO:0005515	protein binding,
b4506	GO:0003735	structural constituent of ribosome,
b1921	GO:0001047	core promoter binding
b1921	GO:0016989	sigma factor antagonist activity
b4326	GO:0005515	protein binding
b4326	GO:0043856	anti-sigma factor antagonist activity
b1160	GO:0005515	protein binding
b1160	GO:0043856	anti-sigma factor antagonist activity
b0081	GO:0000976	transcription regulatory region sequence-specific DNA binding
b0081	GO:0003700	transcription factor activity, sequence-specific DNA binding
b0081	GO:0043565	sequence-specific DNA binding
b1588	GO:0003954	NADH dehydrogenase activity
b1588	GO:0005515	protein binding
b1588	GO:0009055	electron carrier activity
b1588	GO:0009389	dimethyl sulfoxide reductase activity
b1588	GO:0030151	molybdenum ion binding
b1588	GO:0033797	selenate reductase activity
b1588	GO:0051536	iron-sulfur cluster binding
b1588	GO:0051539	4 iron, 4 sulfur cluster binding
b0120	GO:0004014	adenosylmethionine decarboxylase activity,
b2942	GO:0000287	magnesium ion binding
b2942	GO:0004478	methionine adenosyltransferase activity
b2942	GO:0005515	protein binding
b2942	GO:0005524	ATP binding
b2942	GO:0030955	potassium ion binding
b2942	GO:0042802	identical protein binding
b0405	GO:0051075	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity,
b0355	GO:0018738	S-formylglutathione hydrolase activity
b0355	GO:0052689	carboxylic ester hydrolase activity
b2154	GO:0004416	hydroxyacylglutathione hydrolase activity
b2154	GO:0018738	S-formylglutathione hydrolase activity
b2154	GO:0042802	identical protein binding
b2154	GO:0052689	carboxylic ester hydrolase activity
b2687	GO:0005506	iron ion binding
b2687	GO:0043768	S-ribosylhomocysteine lyase activity
b0515	GO:0030145	manganese ion binding
b0515	GO:0071522	ureidoglycine aminohydrolase activity
b0958	GO:0005515	protein binding,
b2793	GO:0005515	protein binding,
b0408	GO:0005515	protein binding
b0408	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity
b0409	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity,
b2610	GO:0003924	GTPase activity
b2610	GO:0005525	GTP binding
b2610	GO:0008312	7S RNA binding
b3464	GO:0003924	GTPase activity
b3464	GO:0005525	GTP binding
b1628	GO:0004152	dihydroorotate dehydrogenase activity
b1628	GO:0009055	electron carrier activity
b1628	GO:0016491	oxidoreductase activity
b1628	GO:0046872	metal ion binding
b1628	GO:0051539	4 iron, 4 sulfur cluster binding
b1631	GO:0009055	electron carrier activity
b1631	GO:0010181	FMN binding
b1629	GO:0009055	electron carrier activity
b1629	GO:0046872	metal ion binding
b1629	GO:0051287	NAD binding
b1629	GO:0051539	4 iron, 4 sulfur cluster binding
b0601	GO:0005515	protein binding,
b2798	GO:0000287	magnesium ion binding
b2798	GO:0003677	DNA binding
b2798	GO:0005515	protein binding
b2798	GO:0017108	5'-flap endonuclease activity
b2798	GO:0030955	potassium ion binding
b1682	GO:0005515	protein binding
b1682	GO:0005524	ATP binding
b1682	GO:0016887	ATPase activity
b0107	GO:0005524	ATP binding,
b1139	GO:0008233	peptidase activity,
b3791	GO:0019180	dTDP-4-amino-4,6-dideoxygalactose transaminase activity
b3791	GO:0030170	pyridoxal phosphate binding
b4481	GO:0008417	fucosyltransferase activity
b4481	GO:0102031	4-acetamido-4,6-dideoxy-D-galactose transferase activity
b3790	GO:0008080	N-acetyltransferase activity,
b1873	GO:0005506	iron ion binding
b1873	GO:0009055	electron carrier activity
b1873	GO:0020037	heme binding
b3836	GO:0005515	protein binding
b3836	GO:0008565	protein transporter activity
b3836	GO:0009977	proton motive force dependent protein transmembrane transporter activity
b3836	GO:0042802	identical protein binding
b3838	GO:0005515	protein binding
b3838	GO:0009977	proton motive force dependent protein transmembrane transporter activity
b3838	GO:0042802	identical protein binding
b3839	GO:0005515	protein binding
b3839	GO:0008565	protein transporter activity
b3839	GO:0009977	proton motive force dependent protein transmembrane transporter activity
b3839	GO:0042802	identical protein binding
b0627	GO:0008320	protein transmembrane transporter activity
b0627	GO:0008565	protein transporter activity
b0956	GO:0005515	protein binding
b0956	GO:0043565	sequence-specific DNA binding
b4291	GO:0004872	receptor activity
b4291	GO:0005506	iron ion binding
b4291	GO:0015091	ferric iron transmembrane transporter activity
b0998	GO:0005515	protein binding
b0998	GO:0042277	peptide binding
b0998	GO:0042802	identical protein binding
b0998	GO:0043546	molybdopterin cofactor binding
b3158	GO:0005515	protein binding
b3158	GO:0008233	peptidase activity
b3159	GO:0008233	peptidase activity,
b0524	GO:0008758	UDP-2,3-diacylglucosamine hydrolase activity,
b0179	GO:0016410	N-acyltransferase activity
b0179	GO:0042802	identical protein binding
b0179	GO:0043764	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity
b0179	GO:0103118	UDP-3-O-(R-3-hydroxymyristoyl)-glucosamine N-acyltransferase activity
b0096	GO:0005506	iron ion binding
b0096	GO:0008270	zinc ion binding
b0096	GO:0008759	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity
b0096	GO:0019213	deacetylase activity
b0096	GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity
b3627	GO:0008918	lipopolysaccharide 3-alpha-galactosyltransferase activity
b3627	GO:0047270	lipopolysaccharide glucosyltransferase II activity
b3784	GO:0000287	magnesium ion binding
b3784	GO:0008144	drug binding
b3784	GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity
b3784	GO:0016757	transferase activity, transferring glycosyl groups
b3784	GO:0016780	phosphotransferase activity, for other substituted phosphate groups
b3784	GO:0030145	manganese ion binding
b3784	GO:0036380	UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity
b3784	GO:0042802	identical protein binding
b3786	GO:0008761	UDP-N-acetylglucosamine 2-epimerase activity
b3786	GO:0042802	identical protein binding
b3787	GO:0003979	UDP-glucose 6-dehydrogenase activity
b3787	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
b3787	GO:0051287	NAD binding
b3787	GO:0089714	UDP-N-acetyl-D-mannosamine dehydrogenase activity
b3794	GO:0016758	transferase activity, transferring hexosyl groups
b3794	GO:0047241	lipopolysaccharide N-acetylmannosaminouronosyltransferase activity
b3972	GO:0008762	UDP-N-acetylmuramate dehydrogenase activity
b3972	GO:0050660	flavin adenine dinucleotide binding
b3189	GO:0008760	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,
b0181	GO:0008780	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity
b0181	GO:0042802	identical protein binding
b0091	GO:0000287	magnesium ion binding
b0091	GO:0005515	protein binding
b0091	GO:0005524	ATP binding
b0091	GO:0008763	UDP-N-acetylmuramate-L-alanine ligase activity
b4233	GO:0005524	ATP binding
b4233	GO:0016881	acid-amino acid ligase activity
b4233	GO:0042802	identical protein binding
b0088	GO:0005524	ATP binding
b0088	GO:0008764	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity
b0088	GO:0042802	identical protein binding
b0085	GO:0000287	magnesium ion binding
b0085	GO:0005524	ATP binding
b0085	GO:0008765	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity
b0086	GO:0005524	ATP binding
b0086	GO:0008766	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity
b0086	GO:0047480	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
b2036	GO:0008767	UDP-galactopyranose mutase activity
b2036	GO:0050660	flavin adenine dinucleotide binding
b0759	GO:0003978	UDP-glucose 4-epimerase activity
b0759	GO:0005515	protein binding
b0759	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives
b0759	GO:0042802	identical protein binding
b0759	GO:0070403	NAD+ binding
b2028	GO:0003979	UDP-glucose 6-dehydrogenase activity
b2028	GO:0005515	protein binding
b2028	GO:0051287	NAD binding
b3631	GO:0008919	lipopolysaccharide glucosyltransferase I activity,
b0675	GO:0000287	magnesium ion binding
b0675	GO:0008253	5'-nucleotidase activity
b2951	GO:0030170	pyridoxal phosphate binding,
b3353	GO:0050526	poly(3-hydroxybutyrate) depolymerase activity,
b4461	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
b4461	GO:0050660	flavin adenine dinucleotide binding
b4218	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
b4218	GO:0050660	flavin adenine dinucleotide binding
b1864	GO:0003677	DNA binding,
b1983	GO:0003677	DNA binding,
b3148	GO:0003676	nucleic acid binding
b3148	GO:0004518	nuclease activity
b1688	GO:0005215	transporter activity,
b3474	GO:0005215	transporter activity,
b2593	GO:0005507	copper ion binding,
b4502	GO:0005515	protein binding,
b0288	GO:0046872	metal ion binding
b0288	GO:0051536	iron-sulfur cluster binding
b0387	GO:0005515	protein binding,
b0119	GO:0005515	protein binding,
b0631	GO:0005515	protein binding,
b1248	GO:0005515	protein binding,
b0713	GO:0003824	catalytic activity,
b3154	GO:0010181	FMN binding
b3154	GO:0016491	oxidoreductase activity
b2795	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds,
b3684	GO:0003677	DNA binding
b3684	GO:0003700	transcription factor activity, sequence-specific DNA binding
b1499	GO:0000987	core promoter proximal region sequence-specific DNA binding
b1499	GO:0003700	transcription factor activity, sequence-specific DNA binding
b2385	GO:0004177	aminopeptidase activity
b2385	GO:0005515	protein binding
b2944	GO:0008270	zinc ion binding,
b4002	GO:0008270	zinc ion binding,
b2173	GO:0003924	GTPase activity
b2173	GO:0005525	GTP binding
b2173	GO:0008270	zinc ion binding
b2525	GO:0005515	protein binding
